Магазин,Файл,Дата заказа,Товар,Количество,Единица,Вес единицы,Цена за единицу (BYN),Итого (BYN)
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Колбаса с/в""ПРАЖСКАЯ""(экс,игаз,мб)180г",1.0,г,180.0,6.88,6.88
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Сметана ""ЗДРАВУШКА""24% (пленка)400г",2.0,г,400.0,3.42,6.84
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Йогурт""TEOS""2%(греческ,клубник,стак)140г",4.0,г,140.0,1.6,6.4
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Йогурт""TEOS""2%(греческ,вишня,стак)140г",4.0,г,140.0,1.6,6.4
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Зефир жев.""ПУХЛЫЙ КРОЛИК""(Bubble Gum)85г",3.0,г,85.0,1.89,5.67
edostavka,Check-000074.pdf,2024-12-06 19:13:11,Сливки 10% 0.5л,2.275,л,0.5,2.49,5.66
edostavka,Check-000074.pdf,2024-12-06 19:13:11,Банан 1кг,1.2,кг,1.0,4.59,5.51
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Кетчуп""МАХЕЕВЪ""(Болгарский)500г",1.0,г,500.0,5.41,5.41
edostavka,Check-000074.pdf,2024-12-06 19:13:11,Авокадо Хасс 1кг,0.516,кг,1.0,9.99,5.15
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Йогурт""TEOS""2%(греческ,черника)250г",2.0,г,250.0,2.55,5.1
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Крупа гречневая""МЕЛЬКРУП""(ядрица)800г",2.0,г,800.0,2.52,5.04
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Кетчуп""МАХЕЕВЪ""(шашлычный пакет)500г",1.0,г,500.0,4.98,4.98
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Киви""БАБОЧКА""1кг",0.86,кг,1.0,5.79,4.98
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Арахис""НИКИТИН""(жареный)200г",1.0,г,200.0,4.39,4.39
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Печенье""СЛОДЫЧ""(Мариэрта)430г",1.0,г,430.0,3.7,3.7
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Мак.изд""PASTA ZARA"" (№80,в/с) 500г",1.0,г,500.0,3.28,3.28
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Хлебцы""ПОЛОЦКИЕ""(экстр,бородинские)80г",2.0,г,80.0,1.25,2.5
edostavka,Check-000074.pdf,2024-12-06 19:13:11,Пюре фруктовое 185г,1.0,г,185.0,1.67,1.67
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Йогурт""БЕЛЛАКТ""3%(черн-зем- еж,ст,ДП)100г",2.0,г,100.0,0.77,1.54
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Йогурт""БЕЛЛАКТ""3%(ябл,перс,бан,ДП)100г",2.0,г,100.0,0.77,1.54
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Йогурт""БЕЛЛАКТ""2.9%(голубика,ДП)100г",2.0,г,100.0,0.77,1.54
edostavka,Check-000074.pdf,2024-12-06 19:13:11,"Йогурт""БЕЛЛАКТ""3%(малин./земл,ДП)100г",2.0,г,100.0,0.77,1.54
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"П/ф Фарш""ФЕРМЕР.МИКС С ИНДЕЙК.""(охл)500г",1.0,г,500.0,13.99,13.99
edostavka,Check-000075.pdf,2024-12-17 22:30:32,Груша 1кг,1.957,кг,1.0,6.49,12.7
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"П\ф фарш мясной ""ДОМАШНИЙ"" (охл.) 1/500",1.0,л,500.0,12.29,12.29
edostavka,Check-000075.pdf,2024-12-17 22:30:32,Куриное крыло 1кг,1.571,кг,1.0,7.49,11.77
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"Мякоть бедра ц/б охл.""ПЕТРУХА""(фас)750г",1.0,г,750.0,11.07,11.07
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",4.0,л,1.0,2.76,11.04
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"П/ф фарш ""ПАНСКИЙ"" (охл) 500г",1.0,г,500.0,10.89,10.89
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"Молоко""ЗДРАВУШКА""3.4- 6%(паст,ПЭТ)0.93 л",4.0,л,0.93,2.6,10.4
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"Салат""АЙСБЕРГ""1кг",0.953,кг,1.0,8.99,8.57
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"Напиток к/м""EXP.HIGH- PRO""(безл,кл)0.25кг",2.0,кг,0.25,3.99,7.98
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"Зефир жев.""ПУХЛЫЙ КРОЛИК""(Bubble Gum)85г",3.0,г,85.0,2.65,7.95
edostavka,Check-000075.pdf,2024-12-17 22:30:32,Клементин(Италия) 1 кг,0.962,кг,1.0,7.99,7.69
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"Апельсин (сетка,Испания)1кг",1.104,кг,1.0,6.59,7.28
edostavka,Check-000075.pdf,2024-12-17 22:30:32,Хлеб ржаной 400г,5.0,г,400.0,1.39,6.95
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"Йогурт""TEOS""2%(греческ,вишня,стак)140г",4.0,г,140.0,1.6,6.4
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"Йогурт""TEOS""2%(греческ,клубник,стак)140г",4.0,г,140.0,1.6,6.4
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"Виноград""ТАЙФИ""1кг",1.101,кг,1.0,5.79,6.37
edostavka,Check-000075.pdf,2024-12-17 22:30:32,Банан 1кг,1.152,кг,1.0,5.29,6.09
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"Туалетная бумага «Zeno Premium» трехслойная, 8 рулонов",1.0,шт,,5.73,5.73
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"Йогурт""TEOS""2%(греческ,черника)250г",2.0,г,250.0,2.55,5.1
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"Арахис""НИКИТИН""(жареный)200г",1.0,г,200.0,4.39,4.39
edostavka,Check-000075.pdf,2024-12-17 22:30:32,Картофель мелкий сухой чистки фас. 1кг,3.476,кг,1.0,1.06,3.68
edostavka,Check-000075.pdf,2024-12-17 22:30:32,"Конс.мол.сгущ.""РОГАЧЕВЪ""8.5%(с/с)270г",1.0,г,270.0,2.8,2.8
edostavka,Check-000075.pdf,2024-12-17 22:30:32,Творог зерненый 5% 200г,1.0,г,200.0,2.55,2.55
edostavka,Check-000075.pdf,2024-12-17 22:30:32,Мята 20г,1.0,г,20.0,1.85,1.85
edostavka,Check-000075.pdf,2024-12-17 22:30:32,Морковь мытая (пакет)1кг,1.0,кг,1.0,1.69,1.69
edostavka,Check-000075.pdf,2024-12-17 22:30:32,Капуста белокочанная(урожай 2024)РБ 1кг,1.438,кг,1.0,1.12,1.61
edostavka,Check-000076.pdf,2024-12-28 19:21:59,Апельсин ЕГИПЕТ 1 кг,2.405,кг,1.0,5.99,14.41
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"П\ф фарш мясной ""ДОМАШНИЙ"" (охл.) 1/500",1.0,л,500.0,12.29,12.29
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"П/ф фарш ""ПАНСКИЙ"" (охл) 500г",1.0,г,500.0,11.79,11.79
edostavka,Check-000076.pdf,2024-12-28 19:21:59,Мандарин Иран 1кг,1.678,кг,1.0,6.99,11.73
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Яйцо куриное (С-1,бел,х10,карт.)Кобрин",3.0,л,,3.86,11.58
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Молоко""ЗДРАВУШКА""3.4- 6%(паст,ПЭТ)0.93 л",4.0,л,0.93,2.6,10.4
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Йогурт""TEOS""2%(греческ,черника)250г",4.0,г,250.0,2.55,10.2
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Блинчики""БАБУШКА АНЯ""(с мясом)420г",2.0,г,420.0,5.1,10.2
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Колбаса с/в""ПАРМА""(м/пт,порц,сал)180г",1.0,г,180.0,10.06,10.06
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Арахис""НИКИТИН""(жареный)200г",2.0,г,200.0,4.39,8.78
edostavka,Check-000076.pdf,2024-12-28 19:21:59,Рис пропаренный 900г,2.0,г,900.0,4.19,8.38
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",3.0,л,1.0,2.76,8.28
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Салат""АЙСБЕРГ""1кг",0.632,кг,1.0,10.99,6.95
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Колбаса с/в""ПРАЖСКАЯ""(экс,игаз,мб)180г",1.0,г,180.0,6.88,6.88
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Мак.изд""PASTA ZARA"" (№80,в/с) 500г",2.0,г,500.0,3.41,6.82
edostavka,Check-000076.pdf,2024-12-28 19:21:59,Банан 1кг,1.128,кг,1.0,5.99,6.76
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Йогурт""TEOS""2%(греческ,вишня,стак)140г",4.0,г,140.0,1.6,6.4
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Йогурт""TEOS""2%(греческ,клубник,стак)140г",4.0,г,140.0,1.6,6.4
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Виноград""ТАЙФИ""1кг",1.114,кг,1.0,5.39,6.0
edostavka,Check-000076.pdf,2024-12-28 19:21:59,Печенье овсяное 200г,3.0,г,200.0,1.89,5.67
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Пюре""НЕПОСЕДА""(ябл, кл,йог)185г",3.0,г,185.0,1.67,5.01
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Пюре""НЕПОСЕДА""(ябл/бан со слив/твор)185г",3.0,г,185.0,1.67,5.01
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Пюре""НЕПОСЕДА""(ябл/банана)185г",3.0,г,185.0,1.56,4.68
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Напиток к/м""EXP.HIGH-PRO""(кл/арб)0.25кг",1.0,кг,0.25,3.99,3.99
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Печенье""СЛОДЫЧ""(Мариэрта)430г",1.0,г,430.0,3.7,3.7
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Сметана ""ЗДРАВУШКА""24% (пленка)400г",1.0,г,400.0,3.42,3.42
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Пюре""ТОПТЫШКА""(ябл,черника,сл)РБ 190г",2.0,г,190.0,1.66,3.32
edostavka,Check-000076.pdf,2024-12-28 19:21:59,Грейпфрут красный 1кг,0.382,кг,1.0,5.89,2.25
edostavka,Check-000076.pdf,2024-12-28 19:21:59,Свекла свежая (урожай 2024) РБ 1кг,1.531,кг,1.0,1.03,1.58
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Йогурт""БЕЛЛАКТ""3%(малин./земл,ДП)100г",2.0,г,100.0,0.77,1.54
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Йогурт""БЕЛЛАКТ""2.9%(голубика,ДП)100г",2.0,г,100.0,0.77,1.54
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Йогурт""БЕЛЛАКТ""3%(ябл,перс,бан,ДП)100г",2.0,г,100.0,0.77,1.54
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Йогурт""БЕЛЛАКТ""3%(черн-зем- еж,ст,ДП)100г",2.0,г,100.0,0.77,1.54
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Пюре""ТОПТЫШКА""(яблоко/сливки)190г",1.0,г,190.0,1.35,1.35
edostavka,Check-000076.pdf,2024-12-28 19:21:59,"Хлебцы""ПОЛОЦКИЕ""(экстр,бородинские)80г",1.0,г,80.0,1.25,1.25
edostavka,Check-000076.pdf,2024-12-28 19:21:59,Свекла 1кг,0.511,кг,1.0,1.75,0.89
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Филе ц/б охл.""ДЗЕРЖИНКА""(фас)1кг",0.958,кг,1.0,16.23,15.55
edostavka,Check-000077.pdf,2025-01-04 21:42:16,Сливочное масло 72.5% 180г,3.0,г,180.0,4.85,14.55
edostavka,Check-000077.pdf,2025-01-04 21:42:16,Помело 1 кг,2.323,кг,1.0,6.07,14.1
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Блинчики""БАБУШКА АНЯ""(с творогом)360г",3.0,г,360.0,4.57,13.71
edostavka,Check-000077.pdf,2025-01-04 21:42:16,Треска филе 500г,1.0,г,500.0,12.99,12.99
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Молоко""ЗДРАВУШКА""3.4- 6%(паст,ПЭТ)0.93 л",4.0,л,0.93,2.6,10.4
edostavka,Check-000077.pdf,2025-01-04 21:42:16,Мандарин Иран 1кг,1.28,кг,1.0,6.99,8.95
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Бумага туал.""PAPIA""(балий.цвет,3сл)8рул",1.0,л,,8.78,8.78
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Напиток к/м""EXP.HIGH- PRO""(безл,кл)0.25кг",2.0,кг,0.25,4.29,8.58
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Голень ц/б охл.""ДЗЕРЖИНКА""(фас)1кг",0.854,кг,1.0,8.6,7.34
edostavka,Check-000077.pdf,2025-01-04 21:42:16,Апельсин ЕГИПЕТ 1 кг,1.138,кг,1.0,6.33,7.2
edostavka,Check-000077.pdf,2025-01-04 21:42:16,Грейпфрут белый 1кг,0.962,кг,1.0,6.99,6.72
edostavka,Check-000077.pdf,2025-01-04 21:42:16,Банан 1кг,1.081,кг,1.0,5.99,6.48
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Йогурт""TEOS""2%(греческ,клубник,стак)140г",4.0,г,140.0,1.6,6.4
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Йогурт""TEOS""2%(греческ,вишня,стак)140г",4.0,г,140.0,1.6,6.4
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",2.0,л,1.0,2.76,5.52
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Огурцы марин.""MIKADO""(деликат)370мл",1.0,л,370.0,5.29,5.29
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Йогурт""TEOS""2%(греческ,черника)250г",2.0,г,250.0,2.55,5.1
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Соус""КАМАКО""(китайский острый)180г",1.0,г,180.0,4.59,4.59
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Соус""КАМАКО""(китайский сладкий)180г",1.0,г,180.0,4.59,4.59
edostavka,Check-000077.pdf,2025-01-04 21:42:16,Батон с отрубями 300г,3.0,г,300.0,1.45,4.35
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Напиток к/м""EXP.HIGH- PRO""(мал/бан)0.25кг",1.0,кг,0.25,3.99,3.99
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Хлебцы""ПОЛОЦКИЕ""(экстр,бородинские)80г",3.0,г,80.0,1.25,3.75
edostavka,Check-000077.pdf,2025-01-04 21:42:16,Кефир 3.2% 1л,1.096,л,1.0,2.95,3.23
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Творог""БЕЛЛАКТ""ДП 4%(груша,ст.)100г",3.0,г,100.0,1.06,3.18
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Творог""БЕЛЛАКТ""ДП 4%(персик- клубн.)100г",3.0,г,100.0,0.99,2.97
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Творог""БЕЛЛАКТ""ДП 4%(банан- землян.)100г",3.0,г,100.0,0.99,2.97
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Батон нарез.""ДЛЯ ВАШЕЙ СЕМЬИ""(в/с)500г",1.0,г,500.0,1.98,1.98
edostavka,Check-000077.pdf,2025-01-04 21:42:16,"Хлебцы""ПОЛОЦКИЕ""(экстр,ржан.с чесн)80г",1.0,г,80.0,1.39,1.39
edostavka,Check-000078.pdf,2025-01-09 21:48:07,"Напиток к/м""EXP.BIO- SKYR""(безл,ан/к0,5кг",2.0,кг,0.5,4.99,9.98
edostavka,Check-000078.pdf,2025-01-09 21:48:07,"Яйцо куриное ""OMEGGA3"" (С-2, 10 шт)",3.0,шт,10.0,2.99,8.97
edostavka,Check-000078.pdf,2025-01-09 21:48:07,"Апельсин (в сетке, вес)кг",1.21,кг,,7.29,8.82
edostavka,Check-000078.pdf,2025-01-09 21:48:07,"Напиток к/м""EXP.BIO-SKYR""(чер/гол)0,5кг",2.0,кг,0.5,4.29,8.58
edostavka,Check-000078.pdf,2025-01-09 21:48:07,"Напиток к/м""EXP.HIGH- PRO""(безл,кл)0.25кг",2.0,кг,0.25,4.29,8.58
edostavka,Check-000078.pdf,2025-01-09 21:48:07,"Крупа гречневая""МЕЛЬКРУП""(ядрица)800г",3.0,г,800.0,2.6,7.8
edostavka,Check-000078.pdf,2025-01-09 21:48:07,"Йогурт""TEOS""2%(греческ,черника)250г",3.0,г,250.0,2.55,7.65
edostavka,Check-000078.pdf,2025-01-09 21:48:07,"Салат""АЙСБЕРГ""1кг",0.667,кг,1.0,10.99,7.33
edostavka,Check-000078.pdf,2025-01-09 21:48:07,Апельсин 1кг,1.588,кг,1.0,4.39,6.97
edostavka,Check-000078.pdf,2025-01-09 21:48:07,Ряженка 4% 0.93л,2.295,л,0.93,2.85,6.54
edostavka,Check-000078.pdf,2025-01-09 21:48:07,"Йогурт""TEOS""2%(греческ,вишня,стак)140г",4.0,г,140.0,1.6,6.4
edostavka,Check-000078.pdf,2025-01-09 21:48:07,Пряники медовые 200г,3.0,г,200.0,1.99,5.97
edostavka,Check-000078.pdf,2025-01-09 21:48:07,"Виноград""ТАЙФИ""1кг",1.05,кг,1.0,5.59,5.87
edostavka,Check-000078.pdf,2025-01-09 21:48:07,Банан 1кг,1.116,кг,1.0,5.25,5.86
edostavka,Check-000078.pdf,2025-01-09 21:48:07,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",2.0,л,1.0,2.76,5.52
edostavka,Check-000078.pdf,2025-01-09 21:48:07,Авокадо Хасс 1кг,0.328,кг,1.0,15.99,5.24
edostavka,Check-000078.pdf,2025-01-09 21:48:07,Виноград черный 1кг,0.543,кг,1.0,9.59,5.21
edostavka,Check-000078.pdf,2025-01-09 21:48:07,Йогурт греческий 5% 250г,2.0,г,250.0,2.55,5.1
edostavka,Check-000078.pdf,2025-01-09 21:48:07,"Масло сл/сл""СЛАВ.ТРАДИЦИИ""82.5%,180г",1.0,г,180.0,4.9,4.9
edostavka,Check-000078.pdf,2025-01-09 21:48:07,Шоколад молочный 100г,1.0,г,100.0,3.99,3.99
edostavka,Check-000078.pdf,2025-01-09 21:48:07,Лук репчатый 1кг,2.318,кг,1.0,1.65,3.82
edostavka,Check-000078.pdf,2025-01-09 21:48:07,Яблоко Гренни Смит 1кг,0.5,кг,1.0,5.99,3.0
edostavka,Check-000078.pdf,2025-01-09 21:48:07,Грейпфрут красный 1кг,0.355,кг,1.0,6.25,2.22
edostavka,Check-000078.pdf,2025-01-09 21:48:07,"Батон нарез.""ДЛЯ ВАШЕЙ СЕМЬИ""(в/с)500г",1.0,г,500.0,1.98,1.98
edostavka,Check-000079.pdf,2025-01-14 19:03:07,Фарш из филе цыпленка (зам) 1/500,1.0,шт,500.0,12.29,12.29
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Туалетная бумага «Zeno Premium» трехслойная, 8 рулонов",2.0,шт,,5.73,11.46
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Молоко""ЗДРАВУШКА""3.4- 6%(паст,ПЭТ)0.93 л",4.0,л,0.93,2.6,10.4
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Салат""АЙСБЕРГ""1кг",0.888,кг,1.0,10.99,9.76
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Мандарин ""НОВА"" 1 кг",0.987,кг,1.0,9.49,9.37
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Арахис""НИКИТИН""(жареный)200г",2.0,г,200.0,4.39,8.78
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Апельсин (в сетке, вес)кг",1.24,кг,,6.89,8.54
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Сыр мягк.""BONFESTO""70%(cлив)500г",1.0,г,500.0,8.53,8.53
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Вареники""БАБУШКА АНЯ""(с творогом)430г",2.0,г,430.0,4.16,8.32
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",3.0,л,1.0,2.76,8.28
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Йогурт""TEOS""2%(греческ,черника)250г",3.0,г,250.0,2.55,7.65
edostavka,Check-000079.pdf,2025-01-14 19:03:07,Апельсин 1кг,1.31,кг,1.0,5.79,7.58
edostavka,Check-000079.pdf,2025-01-14 19:03:07,Банан 1кг,1.155,кг,1.0,5.99,6.92
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Йогурт""TEOS""2%(греческ,клубник,стак)140г",4.0,г,140.0,1.6,6.4
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Йогурт""TEOS""2%(греческ,вишня,стак)140г",4.0,г,140.0,1.6,6.4
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Виноград""ТАЙФИ""1кг",1.089,кг,1.0,5.79,6.31
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Пюре""ТОПТЫШКА""(фруктовый салатик)190г",4.0,г,190.0,1.57,6.28
edostavka,Check-000079.pdf,2025-01-14 19:03:07,Картофель (мытый)1кг,2.424,кг,1.0,2.49,6.04
edostavka,Check-000079.pdf,2025-01-14 19:03:07,Картофель мытый 1кг,2.05,кг,1.0,2.49,5.1
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Пюре""НЕПОСЕДА""(ябл/бан со слив/твор)185г",3.0,г,185.0,1.67,5.01
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Пюре""НЕПОСЕДА""(ябл/банана)185г",3.0,г,185.0,1.56,4.68
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Пюре""ТОПТЫШКА""(яблоко/творог)190г",3.0,г,190.0,1.36,4.08
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Яйцо куриное ""OMEGGA3"" (С-2, 10 шт)",1.0,шт,10.0,3.65,3.65
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Мак.изд""PASTA ZARA"" (№80,в/с) 500г",1.0,г,500.0,3.43,3.43
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Сметана ""ЗДРАВУШКА""24% (пленка)400г",1.0,г,400.0,3.42,3.42
edostavka,Check-000079.pdf,2025-01-14 19:03:07,Вода газированная 1.5л,1.86,л,1.5,1.69,3.14
edostavka,Check-000079.pdf,2025-01-14 19:03:07,Пастила фруктовая 200г,1.0,г,200.0,2.89,2.89
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Морковь мытая""АГРОЛАЙН""(фасован)1кг",1.16,кг,1.0,2.29,2.66
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Лук репчатый(мелкий,урожай 2024)РБ 1кг",1.285,кг,1.0,1.68,2.16
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Батон нарез.""ДЛЯ ВАШЕЙ СЕМЬИ""(в/с)500г",1.0,г,500.0,1.98,1.98
edostavka,Check-000079.pdf,2025-01-14 19:03:07,Лимон 1кг,0.32,кг,1.0,5.99,1.92
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Пюре""ТОПТЫШКА""(ябл/бан/сливки/твор)190г",1.0,г,190.0,1.57,1.57
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Йогурт""БЕЛЛАКТ""3%(ябл,перс,бан,ДП)100г",2.0,г,100.0,0.77,1.54
edostavka,Check-000079.pdf,2025-01-14 19:03:07,"Йогурт""БЕЛЛАКТ""3%(черн-зем- еж,ст,ДП)100г",2.0,г,100.0,0.77,1.54
